Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS018334,COZINHA ÁFRICA BRASIL,"Rua Vidal de negreiros, 342",Fragata,96040-810,PELOTAS,4314407,RS,africabrasilpelotas@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",195,100,-10.267043,-37.952359
CS018343,ASSOCIAÇÃO DE MORADORES DA VILA MONTE PIO COZINHA MÃOS DE FADA,"vila monte piu, S/N",ZONA RURAL,63185-000,FARIAS BRITO,2304301,CE,associacaomontepio80@gmail.com,06.744.130/0001-15,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",228,100,-4.432152,-43.570221
CS018345,ASSOCIAÇÃO DOS MORADORES DE CARIUTABA,"RUA DO COMÉRCIO, 32",CARIUTABA,63185-000,FARIAS BRITO,2304301,CE,AMOCARIUTABA@GMAIL.COM,37.079.009/0001-40,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,100,-21.371732,-44.804647
CS018138,COZINHA ANCESTRAL SOLIDÁRIA FRUTOS DA TERRA,"Rua Prefeito Xavier da Silveira, s/n",Marapicú - Cabuçú,26294-303,NOVA IGUAÇU,3303500,RJ,lainenery.48@gmail.com,30.158.337/0001-92,"Sim, está funcionando normalmente",Quinzenalmente,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",400,320,-11.468903,-38.053532
CS018048,ASSOCIAÇÃO AGRICULTORES DA ESTRADA MUCUNÃ,"Rua Cel. Alfredo Dutra de Souza, 512",MUCUNA,62760-000,BATURITÉ,2302107,CE,obas_ong@yahoo.com.br,02.489.640/0001-32,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",178,88,-10.953655,-69.282013
CS016503,ALIMENTAR,"Rua Doutor Miguel Barcelos, 392",Centro,96015-150,PELOTAS,4314407,RS,aongalimentar@gmail.com,46.224.376/0001-80,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",250,250,-12.312454,-37.811638
CS018155,INSTITUTO FÊNIX,"Passagem Helena Dias, 124",Jurunas,66030-280,BELÉM,1501402,PA,redecpsmcppa@gmail.com,08.921.160/0001-85,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",25,50,-15.714622,-56.897374
CS016988,COZINHA SOLIDÁRIA DO GEID,"Rua Romancista, 96",Freguesia Ilha do Governador,21911-170,RIO DE JANEIRO,3304557,RJ,contato@institutosreaprender.org.br,40.125.655/0001-00,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",530,530,-8.003696,-36.014985
CS017524,VIDA COM AMOR,"Estrada de Sepetiba, 962",Cruz das Almas / Santa Cruz,23520-660,RIO DE JANEIRO,3304557,RJ,inpasbra@yahoo.com,11.950.392/0001-76,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",91,50,-23.225555,-47.550365
CS017529,COZINHA SOLIDÁRIA FLAMENGUINHO,"rua Geraldo Bilac, 102",Pajuçara,61932-690,MARACANAÚ,2307650,CE,associacaoflameguinho@gmail.com,49.304.274/0001-63,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",201,3,-5.858682,-36.329540
CS015562,COZINHA ANCESTRAL PROFESSORA NELI BUENO,"Avenida Teixeira de Castro ,, 277",Ramos,21040-113,RIO DE JANEIRO,3304557,RJ,kinanbule50@gmail.com,64.005.003/0001-09,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",65,250,-3.640684,-37.126511
CS018030,COZINHA ANCESTRAL SOLIDÁRIA OMI GBONÃ,"Rua Benedito Coelho de Castro, 736",Fazenda Caxias,23895-260,SEROPÉDICA,3305554,RJ,aseomigbona@gmail.com,55.012.964/0001-41,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",1025,400,-20.708578,-44.343374
CS018340,BENVINDA DE JESUS,"Rua das Giestas, 362",Vila Bela,03147-000,SÃO PAULO,3550308,SP,sirleybello@yahoo.com,31.732.410/0001-50,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",410,400,-2.301550,-59.098299
CS018411,COMIDA PARA QUEM TEM FOME,"Rua Belchior de Godói, 142",Vila Dalila,03522-070,SÃO PAULO,3550308,SP,corporacaoalianca.ong@gmail.com,08.448.256/0001-78,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",360,400,-10.218328,-47.761835
CS018423,ASSOCIAÇÃO UNIÃO DE AMIGOS DO JARDIM SÃO FRANCISCO E JD RODOLFO PIRANE,"Av. Waldemar Tietz, 1662",Conj. Hab. Padre José de Anchieta,03589-001,SÃO PAULO,3550308,SP,associacaouarpf@gmail.com,97.334.783/0001-81,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",157,153,-10.178621,-64.574308
CS018165,COZINHA SUSTENTÁVEL,"Rua Vinte Quatro de Maio, 911",Engenho Novo,20950-092,RIO DE JANEIRO,3304557,RJ,contatocaritas@casadecaritas.org.br,26.469.868/0001-29,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",390,50,-16.299652,-47.722601
CS018409,COZINHA SOLIDÁRIA CONJUNTO JOSÉ EUCLIDES,"Rua D, quadra 03",Jangurussu,60877-242,FORTALEZA,2304400,CE,oficiosmtstce@gmail.com,59.878.283/0001-11,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",80,150,-22.213742,-47.246695
CS015718,COZINHA FRANCISCA VERAS,"BR 116, KM 411, AVENIDA CHÉ GUEVARA, S/N, SN",ASSENTAMENTO OZIEL ALVES PEREIRA,35055-295,GOVERNADOR VALADARES,3127701,MG,franciscaveras@cffv.org.br,07.433.252/0001-53,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",700,150,3.138859,-61.159799
CS014622,COMER BEM VIVER MAIS,"Rua Doutor Siqueira Cardoso, 297",Belenzinho,03163-010,SÃO PAULO,3550308,SP,danithomaz1001@gmail.com,32.908.318/0001-61,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",175,400,-2.320407,-59.893363
CS017719,COZINHA SOLIDÁRIA ANCESTRAL PROJETO AXÉ BAMBUZAL,"Rua Cardeal Saraiva, 116",Bom Retiro,24726-050,SÃO GONÇALO,3304904,RJ,docsecretariaaxebambuzal@gmail.com,44.580.277/0001-06,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",110,250,-2.572314,-49.539577
CS018467,MULHERES DO CERRADO,"Assentamento zumbi dos Palmares, s/n",Zona Rural,73930-000,SIMOLÂNDIA,5220686,GO,mmarieni2013@gmail.com,,"Sim, está funcionando normalmente",Quinzenalmente,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",195,100,-16.195121,-48.901304
CS014823,COZINHA SOLIDÁRIA ASSOCIAÇÃO ARCANJO SÃO MIGUEL,"Rua Lindomar de Borba número 241, Quadra 241",São Miguel,93025-728,SÃO LEOPOLDO,4318705,RS,paulaaknewitz@gmail.com,53.268.386/0001-83,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",820,350,-4.242538,-39.128767
CS018146,COZINHA CENTRO ESPÍRITA FRANCISCO DE ASSIS,"Rua Joaquim Monteiro, 343",Junco,64607-790,PICOS,2208007,PI,lumaleoncio@gmail.com,04.212.515/0001-06,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",140,380,-24.306937,-47.297552
CS015443,COZINHA SABOR & VIDA,"Assentamento Cristina Alves, Agrovila 17 de Abril",Zona Rural,65485-000,ITAPECURU MIRIM,2105401,MA,costalimarosilene21@gmail.com,09.192.661/0001-30,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",185,472,-21.097745,-44.266451
CS017822,COZINHA COMUNITÁRIA DO CERRO-CORÁ,"rua joao de lery, 68",cosme velho,22241-290,RIO DE JANEIRO,3304557,RJ,alcilenecfigueiredo@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",180,200,-7.147786,-35.285375
CS018396,MULHERES DAS FLORES,"Passagem Santa Maria, 01",Cabanagem,66625-750,BELÉM,1501402,PA,redecpsmcppa@gmail.com,08.921.160/0001-85,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",165,125,-11.375074,-68.750106
CS018381,CRUZEIRO DO SUL,"Rua Carlos Palut, 230",Taquara,22710-310,RIO DE JANEIRO,3304557,RJ,capoeiratradicaobrasileira@gmail.com,10.379.797/0001-33,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",95,60,-9.577834,-47.133365
CS018296,COZINHA POPULAR PÁTRIA LIVRE,"Rua Pedro Lessa, 435",Santo André,30720-580,BELO HORIZONTE,3106200,MG,associacaoamadmg@gmail.com,27.851.493/0001-20,"Sim, está funcionando normalmente",Somente em dia de eventos,Habilitada,"Mulheres, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",111,40,-4.578978,-43.491718
CS016004,COZINHA COMUNITÁRIA INDÍGENA FULNI-Ô,"Aldeia Indígena Fulni-ô, s/n, Ponto de Cultura Fulni-ô, s/n",Aldeia Indígena Fulni-ô,55340-000,ÁGUAS BELAS,2600500,PE,yaradecruzfulnio@gmail.com,11.209.667/0001-15,"Não, a Cozinha encontra-se paralisada, sem atividade",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",450,150,-2.544390,-49.012370
CS018004,PROJETO COMIDA NA MESA,"VL DANDARA DOS COCAIS, casa 11",Santa Maria da CODIPI,64000-000,TERESINA,2211001,PI,associacaocasasantadulce@gmail.com,45.821.425/0001-08,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",580,350,-7.960412,-63.095555
CS017139,PROJETO FÉ & OBRAS,"Rua Balbina Blumer Hoffman, 445",Pq Virgilio Viel,13175-615,SUMARÉ,3552403,SP,projetofeeobras.sumare@gmail.com,45.147.814/0001-91,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",590,330,-15.043843,-47.495369
CS018586,ALIMENTANDO O SABER,"Rua Pedro Vieira Leite, 721 - A",Parque Ecológico João Carlos II,45810-000,PORTO SEGURO,2925303,BA,senamps.projetos@gmail.com,04.643.737/0001-83,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",90,300,-22.427562,-47.512746
