Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS019103,COZINHA BOM VIVER BRILHO FLORES,"Travessa Manoel Galdino, 1250",Granja Lisboa,60540-124,FORTALEZA,2304400,CE,mdefatimao@yahoo.com.br,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",170,100,-4.299221,-58.522745
CS017190,COZINHA SOLIDARIA DOS PEQUENOS E PEQUENAS AGRICULTORAS DO TAUÁ,"Tv Sebastião Dantas, 738",CENTRO,68786-000,SANTO ANTÔNIO DO TAUÁ,1507003,PA,mpa13pa@gmail.com,43.132.071/0001-50,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Agricultores Familiares e Campesinos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",80,50,-14.265925,-38.621088
CS019151,CASA DO PÃO DA ARQUIDIOCESE DE OLINDA E RECIFE,"Rua do Imperador Pedro II, 34",Santo Antônio,52011-020,RECIFE,2611606,PE,diretoria.casadopao@aor.org.br,52.991.463/0001-66,"Sim, está funcionando normalmente",7 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",350,400,-4.988263,-39.454112
CS014791,COZINHA RAIZES DO BRASIL,"Rua Aurea, 80",Santa Teresa,20240-210,RIO DE JANEIRO,3304557,RJ,acecarj@protonmail.com,33.822.838/0001-10,Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",115,100,-7.479137,-33.645186
CS019193,CORAÇÕES DA RIBEIRA,"2ª Travessa Domingos Rabelo, 100",Ribeira,40421-700,SALVADOR,2927408,BA,coracaodaribeira@outlook.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",295,407,-26.392338,-48.516054
CS019018,ARTC - ASSOCIAÇÃO RECANTO TIA CECÍLIA,"Rua Elza Dalmolin Astolfi, 173",Jardim Manchester,13178-450,SUMARÉ,3552403,SP,ar.tiacecilia@gmail.com,05.754.996/0001-44,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",530,300,-8.671593,-36.952143
CS018866,PROGRAMA DE APOIO SÓCIO FAMILIAR (SEGURANÇA ALIMENTAR),"Rodovia BR 316, Km 9, 1760",Centro,67033-000,ANANINDEUA,1500800,PA,servicosocial@estpa.org.br,04.373.163/0001-70,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Jovens, Crianças, Outros grupos de pessoas em situação de vulnerabilidade social",833,1073,-14.843418,-57.120718
CS018545,SINDICATO DOS TRABALHADORES RURAIS AGRICULTORES E AGRICULTORAS FAMILIARES DE ARACOIABA/CE,"Rua Santos Dumont, 303",CENTRO,62750-000,ARACOIABA,2301208,CE,obas_ong@yahoo.com.br,06.580.450/0001-87,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",176,88,-4.743041,-35.939156
CS019206,COZINHA SOLIDÁRIA - GADITAS,"Rua Isnard Pena de Souza, 214",Cambolo,45810-000,PORTO SEGURO,2925303,BA,gaditas.projetostecnicos@gmail.com,,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",950,500,-4.468348,-35.596182
CS018843,COZINHA CARIDADE O CAMINHO,"RUA EVARISTO DA VEIGA, 753",JARDIM NOROESTE,79045-151,CAMPO GRANDE,5002704,MS,fabianacavalcantesanches@gmail.com,13.514.486/0001-28,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",150,300,-2.183527,-58.536451
CS019195,COZINHA SOLIDÁRIA - ACAER,"Rua Ermelindo Varnieri, 260",Duque de Caxias,93037-660,SÃO LEOPOLDO,4318705,RS,contato.acaer@gmail.com,43.808.462/0001-42,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",720,500,-10.819136,-69.081804
CS018025,COZINHA SOCIAL QUEM TEM FOME TEM PRESSA,"Av Nossa Senhora da Penha, 320",Penha,21070-390,RIO DE JANEIRO,3304557,RJ,markusfs@bol.com.br,26.599.564/0001-86,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",202,164,-9.125774,-37.169755
CS019219,COZINHA ANCESTRAL SACIAR COM ASE - IGBOOUNJE PELU ASE,"Rua Cento e Cinco, S/N",Cordeirinho (Ponta Negra),24921-664,MARICÁ,3302700,RJ,deusari.campos@gmail.com,42.033.970/0001-33,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",237,120,-9.645685,-67.348056
CS019003,COZINHA SOLIDÁRIA SOPA FRATERNA,"Rua Samuel Santos, 284",São Francisco da Guarita/ Campos,64215-200,PARNAÍBA,2207702,PI,dapse@caridadefe.org.br,04.104.417/0001-55,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",519,228,-9.138280,-34.208618
CS016306,RESOLVI MUDAR,"rua rio de janeiro 313, 313",campos eliseos,14080-180,RIBEIRÃO PRETO,3543402,SP,pauladomenichellis@gmail.com,27.705.798/0001-23,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",505,100,-5.722236,-34.717492
CS019107,COMPASA - CONSELHO COMUNITARIO DO PARQUE SANTO AMARO,"Rua Valdemar Paes, 1464",Bom Jardim,60545-055,FORTALEZA,2304400,CE,lgmarcio21@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,100,-2.832768,-48.826031
CS019023,INSTITUTO COMUNITÁRIO DIVAS EM AÇÃO,"Rua José Giordano, 411",Parque das Paineiras,03694-010,SÃO PAULO,3550308,SP,divasemacaosp.instituto@gmail.com,36.641.037/0001-46,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",280,378,-6.499445,-36.203285
CS018978,ASSOCIAÇÃO MENINOS E MENINAS DE PROGRESSO - AMMEP,"Rua Cora Coralina, 547",Santos Dumont,93113-220,SÃO LEOPOLDO,4318705,RS,ammep20anos@gmail.com,07.943.257/0001-26,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Jovens, Crianças, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",1320,600,-6.097742,-43.408441
CS019013,COZINHA SOLIDÁRIA ALEGRIA NO PRATO,"Rua Ipuera, 331",Acari,21530-330,RIO DE JANEIRO,3304557,RJ,celmaabrindoportas@gmail.com,03.881.480/0001-35,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Crianças, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",204,526,-23.652667,-44.111580
CS019227,COZINHA GRIO,"Rua 18, 150",Bom Jesus,91420-640,PORTO ALEGRE,4314902,RS,cozinhagrio@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",510,200,-7.457028,-64.433250
CS015318,COZINHA SOLIDÁRIA AGEUM DA TIA NEGRINHA,"Rua Ernesto Alves, 64",Passo da Areia,97020-270,SANTA MARIA,4316907,RS,ileaxeijobaoxumebara@gmail.com,48.326.570/0001-00,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",725,300,-15.787469,-56.730214
CS018803,COZINHA SOLIDÁRIA CTAM,"Rua Ligia Gomes, 151",Ouro Preto,53370-255,OLINDA,2609600,PE,projetoctam@gmail.com,51.846.068/0001-27,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Pessoas em situação de rua, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",900,300,-1.644855,-49.983550
CS019225,"COZINHA SOLIDÁRIA CASA FARTA, MESA FARTA","Rua cinquenta e quatro, 70",Santa Maria,49000-000,ARACAJU,2800308,SE,audaleiabezerra2404@gmail.com,38.731.046/0001-53,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,200,-24.369335,-47.162937
CS019239,COZINHA SOLIDARIA SARANDI - FRANCISCO DE MEDEIROS,"Avenida dos Gaúchos, 1303",Sarandi,91120-000,PORTO ALEGRE,4314902,RS,cozinhasolsarandi@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",960,350,-30.182730,-52.659026
CS019062,"PONTO POPULAR DE TRABALHO, ALIMENTAÇÃO E SAÚDE - BEM VIVER","Rua Océr Pereira Campos, 1475",Santa Fé,95047-121,CAXIAS DO SUL,4305108,RS,sandrarc100464@gmail.com,,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",106,200,-2.273924,-38.159338
CS019037,COZINHA FAFERJ,"Praça da República, 24",Centro,20211-351,RIO DE JANEIRO,3304557,RJ,faferjsede@gmail.com,22.962.597/0001-98,"Não, a Cozinha encontra-se paralisada, sem atividade",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",190,200,-14.874690,-57.035263
CS015675,COZINHA DA TIA HELENA,"Rua Deodoro, 80",Mario Quintana,91260-370,PORTO ALEGRE,4314902,RS,eduardotsecchi@hotmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes",465,250,-7.052920,-36.263034
CS018881,COZINHÁ SOLIDÁRIA UTC,"Estrada Afonso Lourenço Mariante, 4401",Lomba do Pinheiro,91550-671,PORTO ALEGRE,4314902,RS,grazyalves61@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",340,200,-14.755675,-48.773493
CS019072,ASSOCIAÇÃO DAS BOLEIRAS E CONFEITEIRAS SOLIDARIAS - ABOCS,"Rua Manoel Moteiro - Tranqueira, 37",Bairro Tranqueira,64290-000,ALTOS,2200400,PI,abocs_altos@hotmail.com,16.540.180/0001-34,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",23800,400,-3.711957,-41.400262
CS019143,COZINHA SOLIDARIA BAIANO ZÉ FIRMINO,"RUA LIBERATO MENDES, 251",JD REPRESA,04826-090,SÃO PAULO,3550308,SP,teujanainasereia@gmail.com,26.694.727/0001-00,Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Outros grupos de pessoas em situação de vulnerabilidade social",300,250,-9.522977,-34.844116
