Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS016185,Cozinhando com Mais Amor,"Rua Nossa Senhora da humanidade 3146 Vila irmã Dulce, 3146",Vila Irmã Dulce / angelim,64040-540,TERESINA,,PI,maisamorpiaui1@gmail.com,21.358.070/0001-96,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Outros grupos de pessoas em situação de vulnerabilidade social",850,,-5.194252,-42.7713192
CS019224,Cozinha Solidária AMPM,"Rua Amazonas de Paripe 345, 466",Paripe,40800-590,SALVADOR,,BA,paripeemmovimento.org@gmail.com,40.176.327/0001-33,"Sim, está funcionando normalmente",1 a 3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",182,,-12.8359454,-38.4629685
CS019311,COOPERATIVA AGRO-INDUSTRIAL DE NOVA FATIMA,"Rodovia Lomanto Junior, S/N",Centro,44642-000,NOVA FÁTIMA,,BA,cooperfatimaba@yahoo.com.br,05.055.657/0001-70,Está funcionando com carga horária reduzida,2 vezes por semana,Não Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",300,,-11.6319602,-39.603773
CS019287,Cozinha Solidaria Alutha,"Rua Rio da Flores, 171",Pro Mora Sapopembra,03928-090,SÃO PAULO,,SP,rosina@alutha.org.br,02.954.996/0001-08,Está funcionando com carga horária reduzida,3 vezes por semana,Não Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",100,,-23.5608167,-46.692222
CS019029,"Associação Educacional para Crianças, Adolescentes e Idosos","Rua Lago Dourado, 166",Parque Albano (Jurema),61645-410,CAUCAIA,,CE,contatoaecadi@gmail.com,05.448.373/0001-43,"Sim, está funcionando normalmente",4 a 5 vezes por semana,Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",625,,-3.6962304,-38.633472
CS018991,Fé que Alimenta,"Rua Antônio Reis, 69",São João,36404-055,CONSELHEIRO LAFAIETE,,MG,transfilipadiaz@gmail.com,05.656.096/0001-64,Está funcionando com carga horária reduzida,1 vez por semana,Não Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário",47,,-20.6737092,-43.78173049999999
CS019289,Associação Beneficente Jurema,"pov. Jurema, SEM NUMERO",ZONA RURAL,48770-000,TEOFILANDIA,,BA,,01.930.977/0001-70,"Sim, está funcionando normalmente",3 vezes por semana,Não Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",0,,-11.4804953,-38.897132
CS017414,COZINHA SOLIDÁRIA FRANCISCO FIGUEIREDO,"RUA ALCIO CARNEIRO DE LIMA, 301",CIDADE POPULAR,08461-190,SÃO PAULO,,SP,oliveirasouza.br@outlook.com,33.138.593/0001-06,Está funcionando com carga horária reduzida,1 a 3 vezes por semana,Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, A cozinha não faz triagem do público beneficiário",200,,-23.5569919,-46.40310849999999
CS019319,Cozinha Criança para o Bem,"SHIN CA 9 Bloco R, 00",Lago Norte,71503-509,BRASÍLIA,,DF,novaacropoleassistenciasocial@gmail.com,03.653.094/0001-96,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",315,,-15.7129419,-47.8860621
CS019318,vanderlei alves felipe,"rua dos franscicanos, 18",campo grande,23080-010,RIO DE JANEIRO,,RJ,centrosocialcaminhosdobem@hotmail.com,10.635.208/0001-30,"Não, a Cozinha encontra-se paralisada, sem atividade",1 vez por semana,Não Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",900,,-22.9011985,-43.55628129999999
CS019316,Mulheres Fortes que Alimentam,"Comunidade de Barro Branco, s/n",Zona Rural,48780-000,BIRITINGA,,BA,zeliac06@gmail.com,,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",1600,,-11.622673,-38.8066816
CS018748,Além do Bolo buffet,"Rua joaquim rego, 66",Olaria,21021-590,RIO DE JANEIRO,,RJ,casadosilencio.olaria@gmail.com,33.903.822/0001-31,Está funcionando com carga horária reduzida,3 vezes por semana,Retirada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",40,,-22.8487663,-43.2627849
CS017505,Sabores do Axé,"Rua vinte Pga, 128",Cascata,91720-120,PORTO ALEGRE,,RS,axemire@gmail.com,27.912.663/0001-39,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",688,,-30.0936326,-51.19021799999999
CS016977,Quilombolas guaxinim,"Rua Manoel Duarte da Costa, 196, c. Nova, S/N",COHAB NOVA,57570-000,CACIMBINHAS,,AL,aqguaxinim@gmail.com,11.858.932/0001-96,"Não, a Cozinha encontra-se paralisada, sem atividade",1 vez por semana,Não Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",151,,-9.4002144,-36.9840095
CS019283,Grupo Esperança de Lagoa dos Cágados,"Povoado Lagoa dos Cágados, S/N",Zona Rural,48830-000,QUIJINGUE,,BA,leane@moc.org.br,,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",1600,,-10.7623125,-39.0760625
CS019333,Ilê Ayrá Tundê,"Rua General Loureiro, nº 231, 231",Boaçu,24467-400,SÃO GONÇALO,,RJ,projetos.ayratunde@gmail.com,33.319.828/0001-66,"Sim, está funcionando normalmente",Quinzenalmente,Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), A cozinha não faz triagem do público beneficiário",60,,-22.8016696,-43.0504519
CS019007,COZINHA SOLIDÁRIA DULCE,",RUA DO SOL 01,  176, 176",PLANALTO AIRTON SENA,60766-160,FORTALEZA,,CE,criativas957@gmail.com,03.625.823/0001-09,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",175,,-3.829048,-38.5725088
CS018629,Cozinha Solidária Rugby para Todos,"Rua Melchior Giola, 102",Paraisópolis,05664-000,SÃO PAULO,,SP,Mauricio@rugbyparatodos.org.br,10.979.371/0001-10,Está funcionando com carga horária reduzida,3 vezes por semana,Não Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",885,,-23.6168773,-46.72345989999999
CS015728,Cozinha Solidária do MTST Residencial Itaipu,"Rua RI33 Quadra 114A Lote 01, s/n, S/N",Residencial Itaipu,74356-067,GOIÂNIA,,GO,mtst.25@gmail.com,28.799.171/0001-41,Está funcionando com carga horária reduzida,5 vezes por semana,Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, A cozinha não faz triagem do público beneficiário",1600,,-16.7958056,-49.3722542
CS018919,Cozinha Solidária Comitê Popular de Osasco - Mahin,"Rua Arujá, 69",Vila Menck,06268-080,OSASCO,,SP,comitepopularosasco@gmail.com,28.799.171/0001-41,"Não, a Cozinha encontra-se paralisada, sem atividade",Quinzenalmente,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",40,,-23.5012986,-46.7759316
CS015191,Conzinha coopcam,"Sítio Serra das pias, 00",Área rural,57600-970,PALMEIRA DOS ÍNDIOS,,AL,coopcamal@gmail.com,14.458.284/0001-79,"Sim, está funcionando normalmente",2 vezes por semana,Não Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",130,,-9.4038035,-36.6242375
CS018620,Tamyle Dias Ferraz,"Rua Olavo Bilac, 2685",Parque Albano,61645-340,CAUCAIA,,CE,tamyleferraz@hotmail.com,07.548.663/0001-94,"Sim, está funcionando normalmente",5 vezes por semana,Não Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",200,,-3.7532679,-38.6122144
CS014948,"Amor, alimento pra Alma","Rua Caraíba, 808",Rocha Miranda,21545-165,RIO DE JANEIRO,,RJ,sejaluzyr@gmail.com,49.214.015/0001-41,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",475,,-22.847599,-43.34420679999999
CS018931,Cozinha Solidária Prato Social,"Rua Nova, 08",Parada de Lucas,21010-720,RIO DE JANEIRO,,RJ,drtrj@hotmail.com,13.316.018/0001-49,"Sim, está funcionando normalmente",5 vezes por semana,Não Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário",840,,-22.9721064,-43.3320916
CS019241,Cozinha Comunitária Avivar,"Rua Caricia de menina, 1030",GRANJA LISBOA,60540-395,FORTALEZA,,CE,rozecmas@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",393,,-3.7831354,-38.6149508
CS017509,PAO & POESIA - TRIBUNOW,"Rua Alberto Buriti, 152",Jardim Carombé,02855-180,SÃO PAULO,,SP,cozinha.tribunow.zc1@gmail.com,10.494.534/0001-75,"Não, a Cozinha encontra-se paralisada, sem atividade",4 a 5 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário, Outros grupos de pessoas em situação de vulnerabilidade social",1023425,,-23.4572371,-46.70391540000001
CS018806,Cozinha Ocupa Curumim,"Av. Denise Cristina da Rocha, 452 - Justinópolis, Ribeirão das Neves - MG, 31615-310, 452",JARDIM FLORENCIA (JUSTINOPOLIS),31615-310,RIBEIRÃO DAS NEVES,,MG,infoaneduc@gmail.com,08.042.959/0001-00,Está funcionando com carga horária reduzida,4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",49,,-19.8026247,-44.0016302
CS019277,Vida Saudável,"Setor 4b Quadra A, Casa 06",Guajuviras,92440-326,CANOAS,,RS,kelenmouras@gmail.com,04.674.671/0001-99,"Sim, está funcionando normalmente",4 a 5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",360,,-30.0365071,-51.1018261
CS017598,Cozinha Solidária Unidos no Bem Belford Roxo,"Travessa Tulipas, s/n, Lote 12, Quadra 07, 12",Santa Amélia,26115-100,BELFORD ROXO,,RJ,galeriadeheroisb@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",900,,-22.7317163,-43.3570851
CS019329,CASA DOS SABORES/MULHERES RAIZES,"PRAÇA DA LAGOA DO CANTO, S/N",ZONA RURAL,48770-000,TEOFILANDIA,,BA,valdineia3@yhaoo.com.br,03.150.044/0001-96,Está funcionando com carga horária reduzida,2 vezes por semana,Não Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",167,,-11.4883386,-38.911862
